,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
11333,34,Dancing With A Stranger (with Normani),Sam Smith,72165,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,4,24,ca,103
11334,35,SICKO MODE,Travis Scott,72021,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,4,24,ca,113
11335,36,Robbery,Juice WRLD,70915,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019,4,24,ca,69
11336,37,Kill This Love,BLACKPINK,70218,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019,4,24,ca,20
11337,38,Outta My Head (with John Mayer),Khalid,70090,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,2019,4,24,ca,19
11338,39,all the good girls go to hell,Billie Eilish,69806,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,2019,4,24,ca,26
11339,40,Who Do You Love,The Chainsmokers,66930,https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs,2019,4,24,ca,75
11340,41,Saturday Nights,Khalid,66694,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,4,24,ca,113
11341,42,lovely,Billie Eilish,66566,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,4,24,ca,112
11342,43,Faucet Failure,Ski Mask The Slump God,66455,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,4,24,ca,99
11343,44,That's a Rack,Lil Uzi Vert,65564,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,2019,4,24,ca,14
11344,45,"thank u, next",Ariana Grande,64923,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,4,24,ca,113
11345,46,you should see me in a crown,Billie Eilish,64385,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,2019,4,24,ca,26
11346,47,my strange addiction,Billie Eilish,63398,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,2019,4,24,ca,26
11347,48,Let Me Down Slowly,Alec Benjamin,62098,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,4,24,ca,101
11348,49,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,61922,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny,2019,4,24,ca,5
11349,50,Sweet but Psycho,Ava Max,61911,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,4,24,ca,113
11350,51,High Hopes,Panic! At The Disco,61575,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,4,24,ca,113
11351,52,i'm so tired...,Lauv,61093,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,4,24,ca,89
11352,53,Drip Too Hard (Lil Baby & Gunna),Lil Baby,60810,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,4,24,ca,113
11353,54,Better Now,Post Malone,60071,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,4,24,ca,113
11354,55,Price On My Head (feat. The Weeknd),NAV,59984,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,2019,4,24,ca,33
11355,56,Paradise,Bazzi,58467,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019,4,24,ca,25
11356,57,ZEZE,Kodak Black,58446,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,4,24,ca,113
11357,58,Hold Up,Beyoncé,58406,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7,2019,4,24,ca,1
11358,59,Be Alright,Dean Lewis,57496,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,2019,4,24,ca,112
11359,60,Sorry,Beyoncé,57304,https://open.spotify.com/track/0lnIJmgcUpEpe4AZACjayW,2019,4,24,ca,1
11360,61,a lot,21 Savage,57125,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,4,24,ca,113
11361,62,xanny,Billie Eilish,57056,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,2019,4,24,ca,26
11362,63,Lucid Dreams,Juice WRLD,56343,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,4,24,ca,113
11363,64,Formation,Beyoncé,55427,https://open.spotify.com/track/6g0Orsxv6glTJCt4cHsRsQ,2019,4,24,ca,1
11364,65,MONOPOLY (with Victoria Monét),Ariana Grande,55264,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,2019,4,24,ca,22
11365,66,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,55209,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,2019,4,24,ca,54
11366,67,CHopstix (with Travis Scott),ScHoolboy Q,55048,https://open.spotify.com/track/01DOm09B2AbiTARAbXVI6g,2019,4,24,ca,15
11367,68,My Bad,Khalid,54404,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb,2019,4,24,ca,47
11368,69,Youngblood,5 Seconds of Summer,53436,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,4,24,ca,113
11369,70,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,51892,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp,2019,4,24,ca,23
11370,71,Envy Me,Calboy,51775,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX,2019,4,24,ca,30
11371,72,Mo Bamba,Sheck Wes,50654,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,4,24,ca,113
11372,73,Taste (feat. Offset),Tyga,50104,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,4,24,ca,113
11373,74,i,Lil Skies,49951,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019,4,24,ca,54
11374,75,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,49865,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,4,24,ca,113
11375,76,Truth Hurts,Lizzo,49745,https://open.spotify.com/track/5Qel1sTrU4LM8HlJSPT2jd,2019,4,24,ca,1
11376,77,Slide (feat. Blueface & Lil Tjay),French Montana,49683,https://open.spotify.com/track/40Zb4FZ6nS1Hj8RVfaLkCV,2019,4,24,ca,5
11377,78,rockstar (feat. 21 Savage),Post Malone,49263,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,4,24,ca,113
11378,79,Con Calma,Daddy Yankee,48919,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,4,24,ca,62
11379,80,Sixteen,Ellie Goulding,48787,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019,4,24,ca,12
11380,81,Cool,Jonas Brothers,47452,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS,2019,4,24,ca,19
11381,82,Thotiana,Blueface,46952,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,4,24,ca,89
