Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
47,Nice For What,Drake,443549,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2019,1,1,us,0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,210747,4
48,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,437623,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,1,1,us,0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4
49,all my friends,21 Savage,435373,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,2019,1,1,us,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,211785,4
50,Girls Like You (feat. Cardi B),Maroon 5,434601,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,1,us,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4
51,Jocelyn Flores,XXXTENTACION,434102,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,1,1,us,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4
52,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,421035,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,2019,1,1,us,0.753,0.686,1,-5.415,0,0.284,0.0677,0,0.193,0.886,132.055,194732,4
53,Fine China,Future,408493,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,2019,1,1,us,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,141587,4
54,I Fall Apart,Post Malone,402059,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,1,1,us,0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4
55,Space Cadet (feat. Gunna),Metro Boomin,397562,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2019,1,1,us,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,203267,4
56,lovely,Billie Eilish,387799,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,1,1,us,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4
57,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,387710,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2019,1,1,us,0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,237240,4
58,Look Alive (feat. Drake),BlocBoy JB,384554,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2019,1,1,us,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4
59,Topanga,Trippie Redd,382370,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2019,1,1,us,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
60,Calling My Spirit,Kodak Black,378905,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5,2019,1,1,us,0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,152000,4
61,No Stylist,French Montana,378402,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2019,1,1,us,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,4
62,The Middle,Zedd,376789,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019,1,1,us,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4
63,Splashin,Rich The Kid,376470,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,2019,1,1,us,0.942,0.383,10,-8.099,1,0.565,0.00195,0,0.0922,0.38,100.021,177806,4
